Date,Open,High,Low,Close,Adj Close,Volume
2016-11-14,17.141300,17.201099,16.443701,16.832399,16.423370,3085227
2016-11-16,17.161200,17.340599,16.603100,17.021700,16.608072,2457485
2016-11-17,17.240999,17.280800,16.613100,16.613100,16.209400,1899080
2016-11-18,16.682899,16.682899,16.144699,16.344000,15.946841,2159669
2016-11-21,16.453699,16.782499,16.284201,16.473600,16.073290,2945852
2016-11-22,16.682899,16.772600,16.244400,16.443701,16.044119,2084011
2016-11-23,16.443701,16.533400,15.536800,16.045099,15.655203,2630977
2016-11-24,16.134800,16.264299,15.845700,16.045099,15.655203,1418640
2016-11-25,15.895600,16.075001,15.646400,15.895600,15.509336,2527524
2016-11-28,16.045099,16.423800,15.676300,16.224400,15.830146,1712844
2016-11-29,16.194500,16.682899,15.955400,16.015200,15.626030,2314999
2016-11-30,16.294201,16.354000,15.815800,16.324100,15.927423,3044488
2016-12-01,16.344000,16.344000,15.038500,15.526800,15.149499,4707764
2016-12-02,15.377300,15.785900,14.988700,15.447100,15.071735,4608626
2016-12-05,15.656400,15.776000,15.028500,15.138200,14.770341,4867308
2016-12-06,15.068400,15.985300,14.958800,15.945400,15.557926,3381839
2016-12-07,16.154699,17.011801,16.104900,16.752600,16.345510,3915260
2016-12-08,16.991800,17.410400,16.364000,16.543400,16.141396,2561841
2016-12-09,16.752600,16.842300,16.065001,16.254299,15.859321,2864173
2016-12-12,16.134800,16.264299,15.746100,16.045099,15.655203,1289098
2016-12-13,16.045099,16.563299,15.357400,16.413799,16.014944,3192293
2016-12-14,16.423800,17.240999,15.397300,15.397300,15.023146,3760732
2016-12-15,15.536800,15.606600,15.038500,15.397300,15.023146,2652752
2016-12-16,15.596600,16.055000,15.496900,15.706200,15.324538,2693190
2016-12-19,15.825800,15.865700,15.447100,15.536800,15.159255,1395361
2016-12-20,15.636500,16.075001,15.317600,15.716200,15.334296,1580593
2016-12-21,16.164700,16.164700,16.164700,16.164700,15.771896,2041064
2016-12-22,16.214500,16.344000,15.706200,16.075001,15.684377,1316692
2016-12-23,16.234400,16.722700,16.055000,16.493500,16.092709,1591631
2016-12-26,16.632999,16.792500,16.493500,16.692801,16.287163,616001
2016-12-27,16.792500,16.842300,16.533400,16.842300,16.433031,1102762
2016-12-28,16.912100,16.961901,16.732700,16.892200,16.481720,2131874
2016-12-29,17.011801,17.031700,16.682899,16.941999,16.530308,3092151
2017-01-02,16.792500,16.792500,16.503500,16.573299,16.170567,1256186
2017-01-03,16.692801,17.071501,16.672899,16.842300,16.433031,8045353
2017-01-04,16.643000,17.290800,16.643000,16.812401,16.403858,2387747
2017-01-05,16.802500,17.051600,16.742701,16.832399,16.447388,2252486
2017-01-06,16.812401,16.892200,16.643000,16.792500,16.408400,1376095
2017-01-09,16.662901,16.941999,16.662901,16.772600,16.388956,1185946
2017-01-10,16.802500,17.121401,16.692801,16.792500,16.408400,1538248
2017-01-11,16.822399,16.971901,16.244400,16.393900,16.018917,3568878
2017-01-12,16.892200,17.709400,16.892200,17.599701,17.197140,11960513
2017-01-13,17.729300,17.928600,17.460199,17.599701,17.197140,2825943
2017-01-16,17.619699,17.888700,17.619699,17.789101,17.382206,1228592
2017-01-17,17.799101,17.878799,17.599701,17.739300,17.333546,1756192
2017-01-18,17.649599,17.858900,17.490101,17.659500,17.255569,1115907
2017-01-19,17.789101,17.789101,17.360600,17.599701,17.197140,1141796
2017-01-20,17.659500,17.928600,17.579800,17.908701,17.499069,1365961
2017-01-23,17.948500,18.237600,17.948500,18.197701,17.781460,1757095
2017-01-24,18.277399,18.337200,17.759199,17.809000,17.401651,2908223
2017-01-26,17.958500,18.147900,17.211100,17.510000,17.109489,3596672
2017-01-27,17.420401,17.639601,17.111401,17.390499,16.992722,2059527
2017-01-30,17.440300,17.460199,16.692801,16.862301,16.476604,2732223
2017-01-31,16.941999,16.941999,16.533400,16.672899,16.291538,2677135
2017-02-01,16.822399,16.892200,16.593201,16.692801,16.310982,1608789
2017-02-02,16.662901,16.662901,16.304199,16.443701,16.067579,2639306
2017-02-03,16.443701,17.021700,16.383900,16.941999,16.554482,3075193
2017-02-06,17.051600,17.181200,16.722700,16.852301,16.466835,1076473
2017-02-07,17.061600,17.061600,16.662901,16.882200,16.496052,1497108
2017-02-08,16.862301,16.931999,16.583200,16.872200,16.486279,3244772
2017-02-09,17.011801,17.041599,16.762600,16.902100,16.515495,2222985
2017-02-10,17.051600,17.121401,16.802500,16.941999,16.554482,2234424
2017-02-13,17.041599,17.041599,16.702801,16.941999,16.554482,1212537
2017-02-14,16.941999,17.041599,16.643000,16.742701,16.359741,2061534
2017-02-15,16.822399,16.902100,16.075001,16.144699,15.775417,9755789
2017-02-16,16.194500,16.364000,16.154699,16.244400,15.872840,11981384
2017-02-17,16.244400,16.712799,16.144699,16.702801,16.320753,18444739
2017-02-20,16.732700,17.390499,16.732700,17.141300,16.749222,16463277
2017-02-21,17.440300,17.440300,16.653000,16.842300,16.457062,11351033
2017-02-22,16.882200,16.892200,16.632999,16.862301,16.476604,3147841
2017-02-23,16.952000,17.031700,16.782499,16.862301,16.476604,12297864
2017-02-24,16.782499,16.782499,16.144699,16.344000,15.970160,13506187
2017-03-01,16.443701,16.593201,16.214500,16.593201,16.213659,2440527
2017-03-02,16.443701,16.742701,16.214500,16.543400,16.164999,3798662
2017-03-03,16.643000,16.722700,16.314100,16.563299,16.184444,5703160
2017-03-06,16.543400,17.231001,16.403799,17.091499,16.700562,7248734
2017-03-07,17.181200,17.231001,16.722700,16.882200,16.496052,5984621
2017-03-08,17.041599,17.041599,15.785900,16.045099,15.678096,5552346
2017-03-09,16.144699,16.144699,15.586600,15.746100,15.385937,12182370
2017-03-10,15.905500,15.945400,15.148100,15.447100,15.093775,15680506
2017-03-13,15.506900,15.865700,15.327500,15.805900,15.444366,5031970
2017-03-14,15.895600,15.895600,15.477000,15.546800,15.191195,4222107
2017-03-15,15.696300,15.945400,15.307600,15.855700,15.493029,7298203
2017-03-16,16.094900,16.124800,15.815800,16.025101,15.658555,5054347
2017-03-17,16.094900,16.094900,15.447100,15.596600,15.239854,4684384
2017-03-20,15.596600,15.965300,15.496900,15.845700,15.483256,7241008
2017-03-21,15.955400,15.955400,15.407200,15.427200,15.074330,2664592
2017-03-22,15.417200,15.776000,15.267700,15.526800,15.171652,4448880
2017-03-23,15.546800,15.945400,15.467000,15.845700,15.483256,6104530
2017-03-24,15.706200,16.124800,15.706200,16.045099,15.678096,15169262
2017-03-27,15.965300,16.144699,15.746100,16.005199,15.639109,3657380
2017-03-28,16.065001,16.493500,16.025101,16.383900,16.009146,6454825
2017-03-29,16.483601,16.543400,16.214500,16.393900,16.018917,3535363
2017-03-30,16.523399,16.523399,16.194500,16.364000,15.989702,2539967
2017-03-31,16.403799,16.403799,16.094900,16.304199,15.931268,3629484
2017-04-03,16.344000,16.344000,16.025101,16.194500,15.824080,2093543
2017-04-04,16.204500,16.244400,16.005199,16.055000,15.687770,3322738
2017-04-05,16.144699,16.314100,15.756100,15.935400,15.570906,5547730
2017-04-06,15.935400,16.065001,15.656400,15.845700,15.483256,2557326
2017-04-07,15.885600,16.144699,15.736100,16.094900,15.726759,8016555
2017-04-10,16.134800,16.194500,15.945400,16.094900,15.726759,2477654
2017-04-11,16.144699,16.174601,15.616500,16.075001,15.707313,3059941
2017-04-12,16.035101,16.094900,15.795900,15.845700,15.483256,4166316
2017-04-13,15.845700,15.925500,15.487000,15.586600,15.230085,3009067
2017-04-17,15.746100,16.094900,15.596600,15.995200,15.629337,3125465
2017-04-18,15.995200,16.244400,15.945400,16.154699,15.785190,2801459
2017-04-19,16.234400,16.234400,15.955400,15.955400,15.590449,2810690
2017-04-20,16.184601,16.433701,16.045099,16.344000,15.970160,6817362
2017-04-24,16.463600,16.692801,16.463600,16.603100,16.223333,3317119
2017-04-25,16.623100,16.672899,16.354000,16.643000,16.262321,2600774
2017-04-26,16.643000,16.792500,16.493500,16.692801,16.310982,2613819
2017-04-27,16.692801,16.772600,16.403799,16.533400,16.155226,2270949
2017-04-28,16.543400,16.782499,16.413799,16.782499,16.398630,8993588
2017-05-02,16.852301,18.018299,16.782499,18.018299,17.606163,12832889
2017-05-03,18.018299,18.237600,17.878799,17.968500,17.557503,7242714
2017-05-04,17.948500,17.948500,17.470200,17.539900,17.138706,5890700
2017-05-05,17.639601,17.689400,17.141300,17.440300,17.041382,12332683
2017-05-08,17.530001,17.549900,17.101400,17.290800,16.895304,2884743
2017-05-09,17.440300,17.450300,17.031700,17.280800,16.885530,8022575
2017-05-10,17.599701,17.988400,17.539900,17.938601,17.528286,6947908
2017-05-11,17.928600,17.938601,17.510000,17.669500,17.265341,7052766
2017-05-12,17.430300,17.430300,16.842300,17.091499,16.700562,23349676
2017-05-15,17.231001,17.240999,16.941999,17.041599,16.651802,5952110
2017-05-16,17.031700,17.101400,16.862301,17.021700,16.632357,6753244
2017-05-17,16.981899,17.141300,16.862301,16.952000,16.564251,3641927
2017-05-18,13.952200,15.068400,13.952200,14.350900,14.022647,18508858
2017-05-19,14.849200,15.068400,14.301000,14.400700,14.071309,11051210
2017-05-22,14.370800,14.390700,13.414100,13.962200,13.642839,12515306
2017-05-23,14.151500,14.600000,14.111700,14.390700,14.061539,8658043
2017-05-24,14.550200,14.689700,14.430600,14.510300,14.178402,13691519
2017-05-25,14.480400,14.639900,14.281100,14.430600,14.100526,10001829
2017-05-26,14.550200,14.899000,14.460500,14.879100,14.538767,7028082
2017-05-29,14.879100,14.879100,14.879100,14.879100,14.538767,0
2017-05-30,15.008600,15.048500,14.839200,14.839200,14.499780,4429013
2017-05-31,14.849200,14.928900,14.500300,14.550200,14.217389,5004476
2017-06-01,14.550200,14.649800,14.121600,14.281100,13.954445,5934048
2017-06-02,14.301000,14.470500,14.201400,14.430600,14.100526,3078404
2017-06-05,14.340900,14.550200,14.221300,14.380800,14.051864,2191779
2017-06-06,14.430600,14.669800,14.281100,14.600000,14.266051,2523209
2017-06-07,14.729600,14.749500,14.420600,14.600000,14.266051,2317708
2017-06-08,14.560100,14.560100,14.251200,14.400700,14.071309,4149860
2017-06-09,14.490400,14.510300,14.251200,14.350900,14.022647,2430794
2017-06-12,14.370800,14.390700,13.972200,14.151500,13.827809,3264840
2017-06-13,14.231300,14.311000,14.061900,14.201400,13.876568,2780889
2017-06-14,14.350900,14.450500,14.101700,14.221300,13.896012,4820147
2017-06-15,14.221300,14.221300,14.221300,14.221300,13.896012,0
2017-06-16,14.101700,14.171500,13.852600,13.852600,13.535747,7295394
2017-06-19,13.932300,13.952200,13.782800,13.832600,13.516204,4282713
2017-06-20,13.832600,13.872500,13.434000,13.553600,13.243587,9685851
2017-06-21,13.653300,13.742900,13.294500,13.374200,13.068289,6801007
2017-06-22,13.424000,13.434000,13.155000,13.204800,12.902762,9619123
2017-06-23,13.284500,13.563600,13.214800,13.453900,13.146165,5016919
2017-06-26,13.653300,13.912400,13.553600,13.852600,13.535747,3956902
2017-06-27,13.852600,13.862500,13.643300,13.643300,13.331234,3082217
2017-06-28,13.772800,13.772800,13.404100,13.703100,13.389667,1936106
2017-06-29,13.812700,13.842600,13.583500,13.683100,13.370123,1960289
2017-06-30,13.752900,13.952200,13.613400,13.952200,13.633067,3080612
2017-07-03,14.002100,14.041900,13.723000,13.832600,13.516204,4183274
2017-07-04,13.882500,13.882500,13.703100,13.802700,13.486987,1559521
2017-07-05,13.802700,13.922300,13.653300,13.922300,13.603852,12556546
2017-07-06,13.922300,13.972200,13.693100,13.703100,13.389667,3957203
2017-07-07,13.852600,14.370800,13.812700,14.301000,13.973889,9760305
2017-07-10,14.370800,14.669800,14.151500,14.540200,14.207619,5068695
2017-07-11,14.629900,14.859100,14.450500,14.829200,14.490007,3765649
2017-07-12,14.948800,15.217900,14.759500,15.217900,14.869818,6026363
2017-07-13,15.247800,15.297600,15.078400,15.148100,14.801614,3468234
2017-07-14,15.227900,15.227900,14.749500,15.088300,14.743181,4804594
2017-07-17,15.078400,15.088300,14.819300,14.928900,14.587427,3921280
2017-07-18,14.928900,14.928900,14.659800,14.889000,14.548441,3530948
2017-07-19,14.948800,14.968700,14.560100,14.600000,14.266051,3234637
2017-07-20,14.699700,14.849200,14.520300,14.799300,14.460793,3270158
2017-07-21,14.839200,14.899000,14.689700,14.709600,14.373144,2747475
2017-07-24,14.849200,14.978700,14.719600,14.968700,14.626318,6020343
2017-07-25,15.108300,15.347500,15.088300,15.168100,14.821157,6713709
2017-07-26,15.317600,15.377300,15.108300,15.128200,14.782169,3266345
2017-07-27,15.227900,15.496900,15.227900,15.447100,15.093775,4452694
2017-07-28,15.457100,15.536800,15.267700,15.496900,15.142436,4484402
2017-07-31,15.546800,15.646400,15.387300,15.616500,15.259300,2884743
2017-08-01,15.626500,15.945400,15.536800,15.845700,15.483256,4232141
2017-08-02,15.875600,16.214500,15.766000,16.094900,15.726759,5116458
2017-08-03,16.104900,16.184601,15.915500,16.035101,15.668326,3429101
2017-08-04,16.055000,16.104900,15.845700,16.015200,15.648881,2887051
2017-08-07,15.995200,16.015200,15.776000,15.895600,15.532017,4049819
2017-08-08,15.895600,15.955400,15.586600,15.646400,15.288518,4452192
2017-08-09,15.646400,15.646400,15.427200,15.506900,15.152206,3071781
2017-08-10,15.546800,15.576700,15.098300,15.198000,14.850372,5772898
2017-08-11,15.148100,15.995200,14.869100,15.766000,15.405380,9215847
2017-08-14,15.845700,16.413799,15.726200,16.324100,15.950715,7006408
2017-08-15,16.344000,16.563299,16.264299,16.433701,16.057808,4934237
2017-08-16,16.533400,16.583200,16.214500,16.463600,16.087025,4908549
2017-08-17,16.393900,16.981899,16.294201,16.752600,16.369411,8810464
2017-08-18,16.822399,17.001801,16.662901,16.872200,16.486279,4960627
2017-08-21,16.941999,17.201099,16.852301,16.981899,16.593468,4499754
2017-08-22,17.031700,17.320700,16.981899,17.071501,16.681019,3343609
2017-08-23,17.041599,17.221001,17.001801,17.141300,16.749222,3071681
2017-08-24,17.151300,17.629601,17.141300,17.569799,17.167921,3940245
2017-08-25,17.559900,17.799101,17.520000,17.729300,17.323772,3659487
2017-08-28,17.739300,17.838900,17.370501,17.619699,17.216681,2567962
2017-08-29,17.539900,17.829000,17.420401,17.829000,17.421192,3069172
2017-08-30,17.749201,17.988400,17.559900,17.878799,17.469852,4568188
2017-08-31,17.878799,17.908701,17.609699,17.709400,17.304327,3704942
2017-09-01,17.759199,18.028299,17.619699,17.799101,17.391977,4196218
2017-09-04,17.838900,18.197701,17.679501,18.048201,17.635380,3125063
2017-09-05,18.137899,18.327200,17.888700,18.068100,17.654823,5583051
2017-09-06,18.118000,18.636200,18.118000,18.636200,18.209929,6707588
2017-09-07,18.636200,18.636200,18.636200,18.636200,18.209929,0
2017-09-08,18.636200,18.875401,18.496700,18.735800,18.307251,4179260
2017-09-11,18.895300,19.174299,18.765699,18.995001,18.560526,3951082
2017-09-12,18.985001,19.004900,18.616301,18.835501,18.404675,5546024
2017-09-13,18.825500,19.164400,18.735800,19.014900,18.579969,5111241
2017-09-14,18.935200,19.443399,18.895300,19.443399,18.998667,5742394
2017-09-15,19.523199,19.842100,19.403601,19.842100,19.388247,13821262
2017-09-18,19.802200,20.220800,19.702499,20.071301,19.612207,5812634
2017-09-19,20.111099,20.290501,19.891899,20.051300,19.592661,3090846
2017-09-20,20.121099,20.260599,19.393600,19.602900,19.154516,4737465
2017-09-21,19.602900,19.881901,19.094601,19.293900,18.852585,5200947
2017-09-22,19.293900,19.483299,19.024900,19.463400,19.018208,3896195
2017-09-25,19.443399,19.453400,18.855400,18.955099,18.521534,2911434
2017-09-26,19.184299,19.284000,18.895300,18.955099,18.521534,3257114
2017-09-27,18.995001,19.024900,18.277399,18.536501,18.112513,5947896
2017-09-28,18.785700,19.014900,18.586399,18.666100,18.239145,4846638
2017-09-29,18.935200,19.293900,18.835501,19.184299,18.745491,4192807
2017-10-02,19.333799,19.632799,19.054800,19.054800,18.618952,4597889
2017-10-03,19.234100,19.782301,19.114599,19.573000,19.125301,7183913
2017-10-04,19.692600,20.210800,19.483299,20.131100,19.670637,7768207
2017-10-05,20.200800,20.719101,20.200800,20.280600,19.816717,9274748
2017-10-06,19.991501,20.051300,19.612801,19.941700,19.485567,3758224
2017-10-09,20.031401,20.210800,19.264000,19.652700,19.203180,3176740
2017-10-10,19.911800,20.081200,19.822100,19.872000,19.417461,3506164
2017-10-11,20.031401,20.051300,19.732401,19.792200,19.339487,5494649
2017-10-12,19.792200,19.792200,19.792200,19.792200,19.339487,0
2017-10-13,19.084700,19.353701,18.835501,19.154400,18.716278,6809736
2017-10-16,19.154400,19.254101,18.476700,18.536501,18.112513,7925544
2017-10-17,18.536501,18.686001,17.928600,17.928600,17.518513,8449632
2017-10-18,18.187700,18.606300,18.137899,18.327200,17.907997,6859005
2017-10-19,18.436899,18.486700,17.988400,18.327200,17.907997,5199442
2017-10-20,18.297300,18.725901,18.297300,18.516600,18.093065,2769349
2017-10-23,18.486700,18.486700,17.799101,17.948500,17.537958,4251808
2017-10-24,18.088100,18.088100,17.699400,17.938601,17.528286,5316240
2017-10-25,18.018299,18.337200,17.789101,17.968500,17.557503,3974462
2017-10-26,18.048201,18.177799,17.400400,17.599701,17.197140,3236945
2017-10-27,17.549900,17.948500,17.250900,17.709400,17.304327,3051111
2017-10-30,17.729300,17.729300,16.991800,17.191099,16.797882,5621181
2017-10-31,17.240999,17.520000,16.981899,17.520000,17.119259,5010698
2017-11-01,17.559900,17.709400,17.001801,17.021700,16.632357,6200056
2017-11-02,17.021700,17.021700,17.021700,17.021700,16.632357,0
2017-11-03,17.091499,17.111401,15.696300,15.795900,15.434597,13646767
2017-11-06,15.766000,16.144699,15.596600,15.706200,15.346948,8853009
2017-11-07,15.706200,15.746100,14.948800,15.297600,14.947695,8348889
2017-11-08,15.437100,15.795900,15.198000,15.776000,15.415153,6075029
2017-11-09,15.845700,15.895600,15.198000,15.387300,15.035342,5154890
2017-11-10,15.447100,15.696300,15.168100,15.257800,14.908805,5037489
2017-11-13,15.257800,15.516900,15.118200,15.377300,15.025572,5123783
2017-11-14,15.427200,15.477000,15.098300,15.188000,14.840600,5417987
2017-11-15,15.188000,15.188000,15.188000,15.188000,14.840600,0
2017-11-16,15.188000,15.447100,15.148100,15.297600,14.947695,6384987
2017-11-17,15.307600,15.417200,15.168100,15.377300,15.025572,4185482
2017-11-20,15.377300,15.377300,15.377300,15.377300,15.025572,0
2017-11-21,15.447100,15.915500,15.447100,15.676300,15.317732,5615461
2017-11-22,15.776000,15.875600,15.347500,15.506900,15.152206,4902027
2017-11-23,15.467000,15.467000,15.098300,15.297600,14.947695,3610118
2017-11-24,15.297600,15.526800,15.168100,15.247800,14.899034,3042281
2017-11-27,15.227900,15.447100,15.018600,15.447100,15.093775,5685099
2017-11-28,15.536800,15.766000,15.487000,15.556700,15.200868,18442331
2017-11-29,15.616500,15.686300,15.287700,15.347500,14.996452,7067014
2017-11-30,15.347500,15.357400,14.739500,14.779400,14.441347,10579500
2017-12-01,14.649800,15.058400,14.500300,15.058400,14.713965,4690706
2017-12-04,15.058400,15.267700,14.948800,15.198000,14.850372,3869303
2017-12-05,15.198000,15.477000,15.138200,15.188000,14.840600,4153673
2017-12-06,15.148100,15.447100,15.028500,15.437100,15.084003,4495941
2017-12-07,15.158100,15.347500,14.899000,15.198000,14.850372,4053431
2017-12-08,15.347500,15.417200,15.178000,15.297600,14.947695,3796254
2017-12-11,15.397300,15.427200,15.158100,15.178000,14.830831,2826846
2017-12-12,15.108300,15.148100,14.809300,15.148100,14.801614,3689088
2017-12-13,15.287700,15.307600,14.809300,14.978700,14.636087,5131008
2017-12-14,14.899000,14.978700,14.779400,14.948800,14.606872,3738356
2017-12-15,14.948800,15.347500,14.899000,15.277700,14.928249,4790346
2017-12-18,15.307600,15.546800,15.257800,15.457100,15.103546,3335983
2017-12-19,15.447100,15.496900,15.058400,15.257800,14.908805,2743461
2017-12-20,15.178000,15.427200,15.178000,15.337500,14.986681,1544470
2017-12-21,15.347500,15.626500,15.307600,15.616500,15.259300,4324356
2017-12-22,15.586600,15.785900,15.516900,15.785900,15.424826,1999523
2017-12-25,15.785900,15.785900,15.785900,15.785900,15.424826,0
2017-12-26,15.795900,16.443701,15.736100,16.364000,15.989702,5061571
2017-12-27,16.423800,17.091499,16.413799,17.031700,16.642130,11794847
2017-12-28,17.141300,17.201099,16.772600,16.991800,16.603144,5431835
2017-12-29,16.991800,16.991800,16.991800,16.991800,16.603144,0
2018-01-02,16.862301,16.931999,16.264299,16.543400,16.164999,18008751
2018-01-03,16.493500,16.672899,16.344000,16.393900,16.018917,6067303
2018-01-04,16.443701,16.473600,16.104900,16.154699,15.785190,8098635
2018-01-05,16.154699,16.194500,15.865700,16.194500,15.898112,5002068
2018-01-08,16.264299,16.483601,16.264299,16.483601,16.181921,4842223
2018-01-09,16.573299,16.583200,16.194500,16.264299,15.966635,4163005
2018-01-10,16.124800,16.184601,15.805900,15.945400,15.653571,5452706
2018-01-11,15.945400,16.075001,15.586600,15.656400,15.369860,6237383
2018-01-12,15.546800,15.666400,15.247800,15.666400,15.379679,8623726
2018-01-15,15.656400,16.025101,15.646400,15.696300,15.409029,3924792
2018-01-16,15.746100,15.845700,15.496900,15.546800,15.262265,3707852
2018-01-17,15.596600,15.795900,15.516900,15.795900,15.506808,6539213
2018-01-18,15.795900,16.184601,15.756100,16.134800,15.839505,5791964
2018-01-19,16.174601,16.443701,16.055000,16.443701,16.142752,6583163
2018-01-22,16.543400,16.593201,16.124800,16.304199,16.005804,3816422
2018-01-23,16.204500,16.234400,15.746100,15.785900,15.496990,3937034
2018-01-24,15.935400,16.463600,15.935400,16.443701,16.142752,6478105
2018-01-25,16.443701,16.443701,16.443701,16.443701,16.142752,0
2018-01-26,16.493500,17.111401,16.393900,17.041599,16.729708,16719953
2018-01-29,16.922100,17.091499,16.692801,17.001801,16.690636,11636507
2018-01-30,16.842300,16.991800,16.523399,16.832399,16.524338,3986101
2018-01-31,16.941999,17.221001,16.762600,16.842300,16.534056,4818040
2018-02-01,16.941999,17.141300,16.802500,16.902100,16.592762,2736136
2018-02-02,16.653000,16.692801,16.393900,16.543400,16.240627,3089943
2018-02-05,16.443701,16.553301,16.204500,16.244400,15.947101,3663099
2018-02-06,15.945400,16.314100,15.865700,16.244400,15.947101,8689350
2018-02-07,16.234400,16.344000,15.706200,15.825800,15.536160,11835687
2018-02-08,15.845700,15.945400,15.546800,15.616500,15.330691,14278422
2018-02-09,15.606600,15.845700,15.108300,15.576700,15.291620,7394030
2018-02-14,null,null,null,null,null,null
2018-02-15,16.045099,16.194500,15.915500,15.915500,15.624219,4239968
2018-02-16,15.895600,15.975300,15.756100,15.945400,15.653571,2424473
2018-02-19,15.845700,15.985300,15.805900,15.855700,15.565513,2833268
2018-02-20,15.795900,16.174601,15.666400,16.094900,15.800336,5096189
2018-02-21,16.075001,16.971901,16.075001,16.742701,16.436279,17326021
2018-02-22,16.842300,17.111401,16.712799,16.902100,16.592762,5755238
2018-02-23,16.991800,17.081499,16.802500,16.931999,16.622114,3921380
2018-02-26,16.981899,17.061600,16.593201,16.752600,16.445999,3196808
2018-02-27,16.653000,16.762600,16.503500,16.672899,16.367756,2248071
2018-02-28,16.752600,17.191099,16.593201,16.822399,16.514521,6133930
2018-03-01,16.981899,17.380501,16.752600,17.061600,16.749344,7839250
2018-03-02,17.021700,17.340599,16.742701,17.280800,16.964531,3789230
2018-03-05,17.410400,17.639601,17.240999,17.430300,17.111296,6384987
2018-03-06,17.619699,17.619699,16.792500,16.802500,16.494986,6884592
2018-03-07,16.842300,16.842300,16.184601,16.523399,16.220993,6657918
2018-03-08,16.882200,17.320700,16.692801,16.792500,16.485168,13366510
2018-03-09,16.782499,17.201099,16.732700,17.081499,16.768879,4762651
2018-03-12,17.041599,17.191099,16.762600,16.912100,16.602579,4296260
2018-03-13,16.961901,17.141300,16.712799,16.991800,16.680820,4114841
2018-03-14,16.991800,17.141300,16.892200,17.111401,16.798231,5170944
2018-03-15,17.051600,17.181200,16.952000,17.151300,16.837400,2911635
2018-03-16,17.051600,17.689400,16.862301,17.659500,17.336300,9628154
2018-03-19,17.539900,17.868799,17.390499,17.829000,17.502697,7553374
2018-03-20,17.789101,18.028299,17.520000,17.759199,17.434174,5652187
2018-03-21,17.789101,17.918600,17.639601,17.639601,17.316767,3543892
2018-03-22,17.689400,18.357100,17.659500,18.287399,17.952707,6969381
2018-03-23,18.078100,18.416901,17.918600,18.247499,17.913540,4942364
2018-03-26,18.297300,18.656099,18.157801,18.446800,18.109192,5858691
2018-03-27,18.526600,18.546499,18.058201,18.287399,17.952707,6551656
2018-03-28,18.078100,18.177799,17.759199,18.078100,17.747238,5272090
2018-03-29,18.137899,18.815599,18.058201,18.775700,18.432074,8348186
2018-04-02,18.666100,18.935200,18.476700,18.616301,18.275591,4032259
2018-04-03,18.705900,18.825500,18.357100,18.586399,18.246235,2951471
2018-04-04,18.197701,18.686001,18.108000,18.526600,18.187532,3108206
2018-04-05,18.785700,18.935200,18.357100,18.636200,18.295126,2881030
2018-04-06,18.556499,18.795601,18.396999,18.506599,18.167896,3580417
2018-04-09,18.606300,18.626200,17.589800,17.888700,17.561306,7666460
2018-04-10,18.127899,18.127899,17.510000,17.858900,17.532049,6602329
2018-04-11,17.739300,18.237600,17.639601,18.157801,17.825483,3774881
2018-04-12,18.287399,18.835501,17.978399,18.785700,18.441889,4760644
2018-04-13,18.606300,18.735800,18.018299,18.227600,17.894003,7039220
2018-04-16,18.227600,18.476700,17.938601,18.127899,17.796127,4596283
2018-04-17,17.988400,18.745800,17.958500,18.416901,18.079842,5318046
2018-04-18,18.416901,18.885300,18.416901,18.695999,18.353830,4595882
2018-04-19,18.695999,18.745800,18.357100,18.735800,18.392902,3237246
2018-04-20,18.496700,18.975000,18.496700,18.975000,18.627724,6888204
2018-04-23,19.234100,19.682600,19.094601,19.612801,19.253853,8962282
2018-04-24,19.573000,19.872000,19.423500,19.612801,19.253853,7216424
2018-04-25,19.433500,19.483299,18.985001,19.383600,19.028845,4864298
2018-04-26,19.552999,19.772301,19.373699,19.582899,19.224497,4990930
2018-04-27,19.632799,19.911800,19.523199,19.762300,19.400616,2974951
2018-04-30,19.772301,19.911800,19.602900,19.881901,19.518028,3508572
2018-05-02,19.692600,19.772301,19.054800,19.054800,18.706064,4475572
2018-05-03,19.044800,19.064699,18.287399,18.446800,18.109192,4885270
2018-05-04,18.287399,18.676100,18.127899,18.367100,18.030949,3192293
2018-05-07,18.187700,18.775700,18.187700,18.297300,17.962425,2904210
2018-05-08,18.237600,18.656099,18.088100,18.536501,18.197252,2766941
2018-05-09,18.636200,18.735800,18.287399,18.636200,18.295126,3512285
2018-05-10,18.586399,19.034800,18.426901,19.024900,18.676712,3605503
2018-05-11,19.533100,20.589500,19.114599,19.563000,19.204962,11589747
2018-05-14,19.483299,19.702499,18.765699,18.975000,18.627724,7034905
2018-05-15,18.586399,18.705900,18.147900,18.526600,18.187532,4939856
2018-05-16,18.636200,19.124500,18.546499,18.835501,18.490778,2858654
2018-05-17,18.825500,18.825500,17.719299,17.968500,17.639645,5301189
2018-05-18,17.539900,18.048201,17.071501,17.938601,17.610291,6119381
2018-05-21,18.048201,18.287399,17.659500,18.048201,17.717886,3585836
2018-05-22,18.018299,18.935200,17.988400,18.735800,18.392902,3622059
2018-05-23,18.506599,18.835501,18.147900,18.426901,18.089659,2426279
2018-05-24,18.337200,18.975000,17.908701,18.825500,18.480961,3745280
2018-05-25,18.785700,18.785700,18.088100,18.247499,17.913540,3929308
2018-05-28,17.978399,17.978399,17.101400,17.270901,16.954813,4741178
2018-05-29,17.470200,17.729300,16.872200,17.360600,17.042870,4937749
